,Week,DistrictName,DistrictCode,DistrictOrganizationId,Status,Model_Elementary,Model_Middle,Model_High,GradeLevels_Remote_Phasein,StudentGroups_Remote_Phasein,Other_Remote_Phasein,Enrollment_Elementary,FullTimeALE_Elementary,OptOut_Elementary,TypicalInPerson_Elementary,Weekly_Elementary,Enrollment_Middle,FullTimeALE_Middle,OptOut_Middle,TypicalInPerson_Middle,Weekly_Middle,Enrollment_High,FullTimeALE_High,OptOut_High,TypicalInPerson_High,Weekly_High,Sum of Enrollment,Sum of OptOut
535,1/25/2021,Ridgefield School District,6122,100219,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2",All Students,,1500,0,0,700,700,600,0,0,20,40,1000,0,0,15,30,3100,0
536,1/25/2021,Ritzville School District,1160,100220,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,142,0,15,110,122,88,0,14,61,70,94,4,23,52,65,324,52
537,1/25/2021,Riverside School District,32416,100221,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,573,53,42,477,477,291,11,58,111,222,438,22,56,195,360,1302,156
538,1/25/2021,Riverview School District,17407,100222,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Low Income,Students with Disabilities,Other - Write In (Required)",Developmental Preschool,1294,0,0,55,60,724,0,0,14,15,879,0,0,6,6,2897,0
539,1/25/2021,Rochester School District,34401,100223,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Foster Care,Homeless,Section 504,Students with Disabilities,Other - Write In (Required)","Students without internet, students struggling to meet 1st quarter essential standard",975,0,0,281,281,503,0,22,48,48,597,0,30,28,28,2075,52
540,1/25/2021,Royal School District,13160,100226,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,908,0,72,756,756,297,0,25,140,234,524,0,101,144,424,1729,198
541,1/25/2021,San Juan Island School District,28149,100227,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2","English Language Learners,Students with Disabilities",,344,0,15,65,135,233,0,0,8,35,193,0,0,15,15,770,15
542,1/25/2021,Satsop School District,14104,100228,Complete,Small Groups + Remote,Not Applicable,Not Applicable,,Students with Disabilities,,50,0,0,2,2,0,0,0,0,0,0,0,0,0,0,50,0
543,1/25/2021,Seattle Public Schools,17001,100229,Complete,100% Remote,100% Remote,100% Remote,,,,26000,0,0,20,40,12000,0,0,10,50,16000,0,0,10,50,54000,0
544,1/25/2021,Sedro-Woolley School District,29101,100230,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,4018,0,0,150,150,675,0,0,50,50,1172,0,0,40,40,5865,0
545,1/25/2021,Selah School District,39119,100231,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,"Grade 9,Grade 10,Grade 11,Grade 12",,,1586,0,0,1374,1374,822,0,0,725,725,1019,0,0,150,600,3427,0
546,1/25/2021,Selkirk School District,26070,100232,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,104,0,15,104,104,60,0,5,60,60,67,0,5,67,67,231,25
547,1/25/2021,Sequim School District,5323,100233,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",All Students,,1073,0,0,857,857,602,0,0,0,0,802,0,0,8,8,2477,0
548,1/25/2021,Shaw Island School District,28010,100234,Complete,100% Remote,100% Remote,,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
549,1/25/2021,Shelton School District,23309,100235,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,1550,0,0,75,75,900,0,0,50,50,1600,0,0,50,50,4050,0
550,1/25/2021,Shoreline School District,17412,100236,Complete,100% Remote,100% Remote,100% Remote,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,1/25/2021,Skamania School District,30002,100237,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,46,0,1,45,45,16,0,6,10,10,0,0,0,0,0,62,7
552,1/25/2021,Skykomish School District,17404,100238,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",Other - Write In (Required),special needs students and students struggling academically,29,0,0,0,7,14,0,0,0,3,12,0,0,0,6,55,0
553,1/25/2021,Snohomish School District,31201,100239,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",Students with Disabilities,,4335,0,0,153,153,1450,0,0,20,20,3366,0,0,59,59,9151,0
554,1/25/2021,Snoqualmie Valley School District,17410,100240,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,All Students",,3450,0,0,776,776,1740,0,0,221,221,1843,0,0,230,230,7033,0
555,1/25/2021,Soap Lake School District,13156,100241,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,227,0,0,201,201,122,0,0,96,96,197,0,0,173,173,546,0
556,1/25/2021,South Bend School District,25118,100242,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,270,0,20,125,250,80,0,20,30,60,160,0,40,60,120,510,80
557,1/25/2021,South Kitsap School District,18402,100244,Complete,Partial In-Person for All Students,Small Groups + Remote,100% Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,3967,0,0,1341,1341,2071,0,0,49,49,2538,0,0,42,42,8576,0
558,1/25/2021,South Whidbey School District,15206,100245,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities,Other - Write In (Required)",Kindergarten,464,0,0,75,75,267,0,0,60,60,405,0,0,50,50,1136,0
559,1/25/2021,Southside School District,23042,100246,Complete,Phase-In,Not Applicable,Not Applicable,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7",,,200,0,44,0,156,0,0,0,0,0,0,0,0,0,0,200,44
560,1/25/2021,Spokane International Academy,32901,105813,Complete,Phase-In,100% Remote,100% Remote,"Grade K,Grade 1,Grade 2",Students with Disabilities,,429,0,0,225,225,169,0,0,5,5,0,0,0,0,0,598,0
561,1/25/2021,Spokane School District,32081,100247,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3","English Language Learners,Students with Disabilities,Other - Write In (Required)",students not progressing,15000,0,0,9000,9000,5000,0,0,500,500,8000,0,0,800,800,28000,0
562,1/25/2021,Sprague School District,22008,100248,Complete,Partial In-Person for All Students,,Partial In-Person for All Students,,,,40,0,3,38,39,0,0,0,0,0,33,0,0,30,30,73,3
563,1/25/2021,St. John School District,38322,100249,Complete,Partial In-Person for All Students,Not Applicable,Partial In-Person for All Students,,,,65,0,1,64,64,0,0,0,0,0,68,0,1,67,67,133,2
564,1/25/2021,Stanwood-Camano School District,31401,100250,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,All Students",,2088,0,0,1670,1670,1046,0,0,157,157,1290,0,0,90,90,4424,0
565,1/25/2021,Star School District No. 054,11054,100251,Complete,Typical/Traditional In-Person,,,,,,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,14,0
566,1/25/2021,Starbuck School District,7035,100252,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,31,0,0,0,0,10,0,0,0,0,0,0,0,0,0,41,0
567,1/25/2021,Stehekin School District,4069,100253,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0
568,1/25/2021,Steilacoom Hist. School District,27001,100254,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,Grade K,"Foster Care,Homeless,Section 504,Students with Disabilities,Other - Write In (Required)",Attendance Concerns,1393,0,110,286,286,738,0,73,63,63,1038,16,60,75,75,3169,243
569,1/25/2021,Steptoe School District,38304,100255,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,30,0,0,30,30,15,0,0,15,15,0,0,0,0,0,45,0
570,1/25/2021,Stevenson-Carson School District,30303,100256,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Small Groups + Remote,,"English Language Learners,Students with Disabilities",,333,0,85,248,248,205,0,52,153,153,258,0,0,8,8,796,137
571,1/25/2021,Sultan School District,31311,100257,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Homeless,Section 504,Students with Disabilities,Other - Write In (Required)",Students with no access,1000,0,0,800,800,480,0,0,100,100,560,0,0,100,100,2040,0
572,1/25/2021,Summit Public School: Atlas,17905,106018,Complete,100% Remote,100% Remote,100% Remote,,,,0,0,0,0,0,263,0,0,0,0,207,0,0,0,0,470,0
573,1/25/2021,Summit Public School: Olympus,27905,105809,Complete,,,100% Remote,,,,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,197,0
574,1/25/2021,Summit Public School: Sierra,17902,105808,Complete,Not Applicable,Not Applicable,Small Groups + Remote,,Other - Write In (Required),One student with an acute need,0,0,0,0,0,0,0,0,0,0,377,0,0,0,1,377,0
575,1/25/2021,Summit Valley School District,33202,100258,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,46,0,2,44,44,21,0,2,19,19,0,0,0,0,0,67,4
576,1/25/2021,Sumner School District,27320,100259,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2",Students with Disabilities,,4093,0,296,885,1718,2361,0,0,30,30,3234,21,0,56,56,9688,296
577,1/25/2021,Sunnyside School District,39201,100260,Complete,Phase-In,Phase-In,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,2829,0,0,946,1892,1692,0,0,420,840,2140,0,0,61,61,6661,0
578,1/25/2021,Suquamish Tribal Education Department,18902,105768,Complete,,100% Remote,100% Remote,,,,0,0,0,0,0,37,0,0,0,0,52,0,0,0,0,89,0
579,1/25/2021,Tacoma School District,27010,100261,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,Grade K,"English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,13386,0,2232,2865,2865,6608,0,874,150,150,8638,0,804,140,148,28632,3910
580,1/25/2021,Taholah School District,14077,100262,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"Section 504,Students with Disabilities",,74,0,0,12,9,14,0,0,3,2,70,0,0,16,10,158,0
581,1/25/2021,Tahoma School District,17409,100263,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,Students with Disabilities,,3721,0,0,54,54,2135,0,0,30,30,2469,0,0,19,19,8325,0
582,1/25/2021,Tekoa School District,38265,100264,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,87,0,0,87,87,35,0,0,35,35,55,0,0,55,55,177,0
583,1/25/2021,Tenino School District,34402,100265,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",All Students,,590,0,0,100,150,305,0,0,50,100,388,0,0,20,50,1283,0
584,1/25/2021,Thorp School District,19400,100266,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,120,0,0,120,120,42,0,0,42,42,52,0,0,52,52,214,0
585,1/25/2021,Toledo School District,21237,100267,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Phase-In,Grade 12,"Students with Disabilities,Other - Write In (Required)",Students who are failing most classes.,341,0,43,298,298,171,4,21,146,146,261,57,0,72,72,773,64
586,1/25/2021,Tonasket School District,24404,100268,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,411,0,90,156,329,245,0,32,103,215,293,0,33,109,222,949,155
587,1/25/2021,Toppenish School District,39202,100269,Complete,100% Remote,100% Remote,100% Remote,,,,1830,212,212,0,0,1186,266,266,0,0,1741,731,731,0,0,4757,1209
588,1/25/2021,Toutle Lake School District,8130,100271,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,349,0,80,134,294,107,0,16,46,91,192,0,49,71,143,648,145
589,1/25/2021,Trout Lake School District,20400,100272,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,64,0,0,62,62,45,0,0,41,41,73,0,0,64,64,182,0
590,1/25/2021,Tukwila School District,17406,100243,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,Students with Disabilities,,1126,181,139,42,36,615,86,79,7,7,856,85,80,5,2,2597,298
591,1/25/2021,Tumwater School District,34033,100273,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",All Students,,2621,0,0,85,107,1421,0,0,24,25,2163,0,0,42,84,6205,0
592,1/25/2021,Union Gap School District,39002,100274,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,358,0,85,273,267,211,0,61,150,149,0,0,0,0,0,569,146
593,1/25/2021,University Place School District,27083,100275,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities,Other - Write In (Required)",Students unable to connect and learn at home but not in the other categories listed,1587,0,0,144,144,1280,0,0,45,45,2008,0,0,95,95,4875,0
594,1/25/2021,Valley School District,33070,100277,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,799,687,0,101,101,491,433,0,48,48,68,0,0,54,60,1358,0
595,1/25/2021,Vancouver School District,6037,100278,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,9325,0,1167,2118,4199,5315,0,0,128,249,6450,0,0,215,330,21090,1167
596,1/25/2021,Vashon Island School District,17402,100279,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,All Students",,480,0,0,24,24,360,0,0,17,17,480,0,0,20,20,1320,0
597,1/25/2021,WA HE LUT Indian School Agency,34901,106074,Complete,Small Groups + Remote,Small Groups + Remote,,"Grade 1,Grade 3,Grade 4,Grade 5,Grade 6,Grade 8",Students with Disabilities,,91,0,0,5,5,49,0,0,10,10,0,0,0,0,0,140,0
598,1/25/2021,Wahkiakum School District,35200,100280,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,182,2,21,154,154,95,6,18,61,71,194,10,24,110,170,471,63
599,1/25/2021,Wahluke School District,13073,100281,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,"English Language Learners,Low Income,Homeless,Migrant,Section 504,Students with Disabilities",,1181,0,115,1066,1066,591,0,90,501,501,743,25,0,25,125,2515,205
600,1/25/2021,Waitsburg School District,36401,100282,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,240,0,0,120,240,240,0,0,120,240,240,0,0,120,240,720,0
601,1/25/2021,Walla Walla Public Schools,36140,100283,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,,"Students with Disabilities,Other - Write In (Required)",Students struggling in 100% Remote Learning,2231,185,83,1963,1963,1225,78,0,71,71,1918,461,0,37,37,5374,83
602,1/25/2021,Wapato School District,39207,100284,Complete,Phase-In,Phase-In,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,All Students",,1218,0,0,300,600,791,0,0,180,360,956,0,0,25,40,2965,0
