,Week,DistrictName,Model_Elementary,Model_Middle,Model_High,GradeLevels_Remote_Phasein,StudentGroups_Remote_Phasein,Other_Remote_Phasein,Enrollment_Elementary,FullTimeALE_Elementary,OptOut_Elementary,TypicalInPerson_Elementary,Weekly_Elementary,Enrollment_Middle,FullTimeALE_Middle,OptOut_Middle,TypicalInPerson_Middle,Weekly_Middle,Enrollment_High,FullTimeALE_High,OptOut_High,TypicalInPerson_High,Weekly_High,Sum of Enrollment,Sum of OptOut,Rate of OptOut,OrganizationLevel,County,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,Percent Low-income,Percent Non-Low Income,Percent Homeless,Percent Non-Homeless
755,2/15/2021,Creston School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,40,0,2,38,38,15,0,0,15,15,32,0,5,26,26,87,7,0.08,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
756,2/22/2021,Creston School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,40,0,2,38,38,15,0,0,15,15,31,0,4,27,27,86,6,0.07,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
757,3/1/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,41,0,2,39,39,13,0,0,13,13,33,0,4,29,29,87,6,0.07,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
758,3/8/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,41,0,2,39,39,13,0,0,13,13,33,0,5,28,28,87,7,0.08,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
759,3/15/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,41,0,2,39,39,13,0,0,13,13,33,0,5,28,28,87,7,0.08,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
760,3/22/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,41,0,2,39,39,13,0,0,13,13,33,0,6,27,27,87,8,0.09,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
761,3/29/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,41,0,2,39,39,13,0,0,13,13,33,0,5,28,28,87,7,0.08,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
762,4/12/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,36,0,2,34,34,13,0,0,13,13,32,0,6,26,26,81,8,0.1,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
763,4/19/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,36,0,2,34,34,13,0,0,13,13,32,0,5,27,27,81,7,0.09,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
764,4/26/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,36,0,2,34,34,13,0,0,13,13,32,0,4,27,27,81,6,0.07,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
765,5/3/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,41,0,2,39,39,13,0,0,13,13,32,0,4,27,27,86,6,0.07,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
766,5/17/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,41,0,2,39,39,13,0,0,13,13,32,0,4,27,27,86,6,0.07,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
767,5/24/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,41,0,2,39,39,13,0,0,13,13,32,0,4,27,27,86,6,0.07,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
768,5/31/2021,Creston School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,41,0,2,39,39,13,0,0,13,13,32,0,4,27,27,86,6,0.07,District,Lincoln,80,35,0,45,2,0,0,4,0,7,67,0,0,0,33,2,0,3,1,18,80,80,80,47,78,80,77,79,62,0.41,0.59,0,1
769,1/18/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Partial In-Person for All Students,,,,116,0,0,97,110,53,0,0,46,49,69,0,0,35,66,238,0,0,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
770,1/25/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Partial In-Person for All Students,,,,116,0,0,97,110,53,0,0,46,49,69,0,0,35,66,238,0,0,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
771,2/8/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
772,2/15/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
773,2/22/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
774,3/1/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
775,3/8/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
776,3/15/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
777,3/22/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
778,3/29/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
779,4/12/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
780,4/19/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
781,4/26/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
782,5/3/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
783,5/10/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
784,5/17/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
785,5/24/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
786,5/31/2021,Cusick School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41,0.15,District,Pend Oreille,285,135,1,149,66,2,2,24,0,47,144,1,7,49,202,1,4,8,7,56,284,278,236,83,284,281,277,278,229,0.71,0.29,0.17,0.83
787,1/18/2021,Damman School District,Typical/Traditional In-Person,,,,,,43,0,0,37,37,0,0,0,0,0,0,0,0,0,0,43,0,0,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
788,1/25/2021,Damman School District,Typical/Traditional In-Person,,,,,,43,0,0,37,37,0,0,0,0,0,0,0,0,0,0,43,0,0,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
789,2/1/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,6,37,37,0,0,0,0,0,0,0,0,0,0,43,6,0.14,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
790,2/8/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,6,37,37,0,0,0,0,0,0,0,0,0,0,43,6,0.14,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
791,2/15/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,6,37,37,0,0,0,0,0,0,0,0,0,0,43,6,0.14,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
792,2/22/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,6,37,37,0,0,0,0,0,0,0,0,0,0,43,6,0.14,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
793,3/1/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,6,37,37,0,0,0,0,0,0,0,0,0,0,43,6,0.14,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
794,3/8/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,6,37,37,0,0,0,0,0,0,0,0,0,0,43,6,0.14,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
795,3/15/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,6,37,37,0,0,0,0,0,0,0,0,0,0,43,6,0.14,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
796,3/29/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,3,40,40,0,0,0,0,0,0,0,0,0,0,43,3,0.07,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
797,4/12/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,3,40,40,0,0,0,0,0,0,0,0,0,0,43,3,0.07,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
798,4/19/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,3,40,40,0,0,0,0,0,0,0,0,0,0,43,3,0.07,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
799,4/26/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,3,40,40,0,0,0,0,0,0,0,0,0,0,43,3,0.07,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
800,5/10/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,3,40,40,0,0,0,0,0,0,0,0,0,0,43,3,0.07,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
801,5/17/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,3,40,40,0,0,0,0,0,0,0,0,0,0,43,3,0.07,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
802,5/24/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,3,40,40,0,0,0,0,0,0,0,0,0,0,43,3,0.07,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
803,5/31/2021,Damman School District,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,3,40,40,0,0,0,0,0,0,0,0,0,0,43,3,0.07,District,Kittitas,41,19,0,22,2,1,1,2,0,0,35,0,0,0,0,1,0,1,0,2,41,41,41,41,40,41,40,41,39,0,1,0,1
804,1/18/2021,Darrington School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2","Students with Disabilities,All Students",,189,0,0,74,77,88,0,0,10,9,116,0,0,8,10,393,0,0,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
805,1/25/2021,Darrington School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2",Students with Disabilities,,189,0,10,77,81,88,0,0,0,6,116,0,0,9,9,393,10,0.03,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
806,2/1/2021,Darrington School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2",Students with Disabilities,,184,0,18,86,94,83,0,0,13,13,115,0,1,18,18,382,19,0.05,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
807,2/8/2021,Darrington School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4",Students with Disabilities,,184,0,24,131,135,84,0,0,13,13,115,0,1,18,16,383,25,0.07,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
808,2/15/2021,Darrington School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4",Students with Disabilities,,184,0,21,138,139,83,0,1,12,12,115,0,1,12,17,382,23,0.06,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
809,2/22/2021,Darrington School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",Students with Disabilities,,186,0,13,172,173,84,0,1,12,12,120,0,1,12,17,390,15,0.04,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
810,3/1/2021,Darrington School District,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",Students with Disabilities,,185,0,14,173,174,85,0,1,12,12,116,0,1,12,17,386,16,0.04,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
811,3/8/2021,Darrington School District,Phase-In,Phase-In,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",Students with Disabilities,,185,0,12,172,174,85,0,10,74,74,116,0,1,13,18,386,23,0.06,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
812,3/15/2021,Darrington School District,Phase-In,Phase-In,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",Students with Disabilities,,186,0,11,175,175,84,0,10,74,74,116,0,1,13,18,386,22,0.06,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
813,3/22/2021,Darrington School District,Phase-In,Phase-In,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",Students with Disabilities,,185,0,10,175,175,83,0,12,71,71,118,0,1,13,18,386,23,0.06,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
814,3/29/2021,Darrington School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",Students with Disabilities,,186,0,9,177,177,84,0,13,71,71,118,0,1,13,18,388,23,0.06,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
815,4/12/2021,Darrington School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",,,189,0,9,180,180,84,0,13,72,72,118,0,14,114,104,391,36,0.09,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
816,4/19/2021,Darrington School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",,,186,0,20,166,166,85,0,14,71,71,118,0,14,101,101,389,48,0.12,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
817,4/26/2021,Darrington School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",,,186,0,22,164,164,87,0,15,72,72,116,0,17,98,98,389,54,0.14,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
818,5/3/2021,Darrington School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",,,185,0,12,173,173,87,0,14,73,73,116,0,18,49,98,388,44,0.11,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
819,5/17/2021,Darrington School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",,,188,0,11,177,177,88,0,15,73,73,113,0,18,47,95,389,44,0.11,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
820,5/24/2021,Darrington School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",,,186,0,10,176,176,87,0,14,73,73,113,0,18,47,95,386,42,0.11,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
821,5/31/2021,Darrington School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",,,186,0,7,179,179,87,0,13,74,74,110,0,18,45,93,383,38,0.1,District,Snohomish,415,219,1,195,18,3,2,32,0,29,331,2,4,18,242,0,2,18,11,77,413,411,397,173,415,413,397,404,338,0.58,0.42,0.04,0.96
822,1/18/2021,Davenport School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,234,0,0,215,215,125,0,0,113,113,165,0,0,150,150,524,0,0,District,Lincoln,551,263,0,288,13,3,0,20,1,26,488,1,4,5,261,0,11,24,11,80,550,547,546,290,551,540,527,540,471,0.47,0.53,0.01,0.99
